counterparty;country;industry;exposure;pd_th
19459;20025;20070;2241.28719220374;-2.14095156714714
19460;20043;20075;2127.38284269784;-3.17900331703147
19461;20031;20073;1346.3349090469;-3.14869725402409
19462;20037;20061;414.664088282734;-2.46338973862845
19463;20029;20064;1994.09305295887;-2.80832461598966
19464;20025;20062;533.456609584391;-3.20906237282333
19465;20021;20073;1592.36018537524;-3.23888011835298
19466;20025;20064;258.793305511833;-2.92550142591559
19467;20028;20051;165.566156152636;-2.46338973862845
19468;20035;20066;1282.79017373444;-2.46338973862845
19469;20028;20078;101.466963676002;-3.23888011835298
19470;20037;20070;3059.64193476324;-2.92550142591559
19471;20035;20058;1313.78013729574;-2.80832461598966
19472;20039;20054;1838.01948829534;-3.54008379920615
19473;20049;20069;1290.05155708165;-3.39240481042436
19474;20043;20078;29.1456926512618;-3.54008379920615
19475;20029;20059;346.995308995247;-2.27543246002579
19476;20045;20074;180.207047145814;-3.54008379920615
19477;20042;20064;285.83443723619;-2.92550142591559
19478;20016;20077;2001.27418144586;-2.80832461598966
19479;20049;20058;150.02563263139;-3.14869725402409
19480;20041;20064;635.843948461115;-2.27543246002579
19481;20020;20068;980.777906211925;-3.39240481042436
19482;20012;20055;720.822007353318;-3.23888011835298
19483;20006;20056;899.807771625829;-2.80832461598966
19484;20004;20080;1126.41047744958;-2.64047950450334
19485;20050;20064;4403.96328617759;-3.14869725402409
19486;20025;20058;370.339415501803;-3.39240481042436
19487;20010;20061;650.55966284126;-3.14869725402409
19488;20001;20073;737.834768327785;-2.14095156714714
19489;20008;20066;520.096716005355;-3.54008379920615
19490;20039;20078;694.958213475907;-3.03884551754563
19491;20049;20071;941.758688497257;-3.03884551754563
19492;20026;20065;674.288618844002;-3.23888011835298
19493;20040;20064;580.806881655008;-2.14095156714714
19494;20008;20058;949.346663388324;-2.46338973862845
19495;20022;20064;305.929542992746;-2.46338973862845
19496;20002;20051;5253.02599527338;-3.20906237282333
19497;20038;20078;275.132675189525;-3.39240481042436
19498;20016;20068;46.6791694052517;-3.54008379920615
19499;20019;20062;142.852718630433;-3.03884551754563
19500;20025;20066;671.986271161586;-3.17900331703147
19501;20033;20060;319.272537715733;-2.64047950450334
19502;20004;20060;389.690224546939;-3.54008379920615
19503;20038;20067;298.226069193333;-2.64047950450334
19504;20031;20070;572.214905172586;-2.46338973862845
19505;20031;20062;71.7205791734159;-3.20906237282333
19506;20002;20066;117.355495691299;-2.27543246002579
19507;20010;20068;1393.75063407065;-3.20906237282333
19508;20049;20058;255.240603350103;-2.92550142591559
19509;20049;20051;1943.88369089904;-3.14869725402409
19510;20003;20058;500.166227575392;-2.64047950450334
19511;20040;20069;2084.78917355154;-2.14095156714714
19512;20024;20068;1551.14107198062;-3.17900331703147
19513;20028;20076;106.311655388466;-2.80832461598966
19514;20021;20071;2823.17283044921;-3.17900331703147
19515;20037;20064;417.309514246881;-3.54008379920615
19516;20044;20066;1532.62059754672;-3.14869725402409
19517;20014;20063;10.261808898416;-3.54008379920615
19518;20049;20060;258.720940444618;-2.14095156714714
19519;20030;20060;663.708932697773;-3.39240481042436
19520;20014;20080;360.854560509324;-2.27543246002579
19521;20007;20069;2286.4847088835;-2.80832461598966
19522;20039;20063;617.17814207077;-2.80832461598966
19523;20044;20067;795.783365584157;-3.23888011835298
19524;20009;20054;594.063317403197;-2.46338973862845
19525;20035;20079;1089.54356315616;-2.92550142591559
19526;20043;20072;468.181962613016;-3.20906237282333
19527;20005;20063;1091.26947443457;-3.14869725402409
19528;20036;20053;81.7290749400854;-3.20906237282333
19529;20039;20071;3502.47658216858;-2.27543246002579
19530;20006;20072;1403.12709829663;-3.39240481042436
19531;20005;20065;1043.0088750598;-3.17900331703147
19532;20033;20059;362.746248487383;-2.46338973862845
19533;20006;20060;974.745703819108;-3.14869725402409
19534;20008;20079;325.414678547531;-3.17900331703147
19535;20021;20063;983.66469420017;-3.17900331703147
19536;20011;20060;1361.00947852702;-2.80832461598966
19537;20031;20065;900.326943914306;-3.23888011835298
19538;20001;20074;1650.74964418056;-2.80832461598966
19539;20016;20057;192.559350747615;-3.14869725402409
19540;20009;20056;1369.96608875216;-3.03884551754563
19541;20017;20070;1347.30659979851;-2.64047950450334
19542;20040;20055;1202.28027548165;-3.14869725402409
19543;20023;20053;968.199792276037;-3.14869725402409
19544;20043;20064;1019.46211974592;-3.20906237282333
19545;20001;20072;746.758503797364;-3.54008379920615
19546;20022;20059;1517.64403833988;-3.20906237282333
19547;20007;20061;210.131447762251;-3.20906237282333
19548;20020;20062;230.514967362102;-2.92550142591559
19549;20002;20058;142.674755650315;-2.27543246002579
19550;20012;20059;223.826315253973;-3.14869725402409
19551;20031;20067;73.0020422794661;-3.14869725402409
19552;20027;20072;411.294530292906;-3.54008379920615
19553;20049;20051;239.818562786011;-3.54008379920615
19554;20035;20080;413.791648112237;-3.14869725402409
19555;20036;20072;195.569593925029;-3.17900331703147
19556;20043;20079;2111.81673992531;-2.80832461598966
19557;20009;20068;1310.82346472414;-3.23888011835298
19558;20008;20069;1785.35467936637;-3.03884551754563
19559;20026;20051;1164.02735743196;-3.23888011835298
19560;20006;20062;1365.14270673962;-2.14095156714714
19561;20017;20071;619.727494195104;-3.20906237282333
19562;20034;20076;1729.3564788157;-2.80832461598966
19563;20011;20065;4085.36828102028;-2.64047950450334
19564;20013;20071;15.3290894813836;-3.23888011835298
19565;20028;20058;1454.88744593205;-2.14095156714714
19566;20011;20056;597.865224815905;-2.27543246002579
19567;20033;20072;580.00873401761;-3.14869725402409
19568;20044;20060;3253.56803159789;-3.39240481042436
19569;20039;20067;325.860696996682;-3.20906237282333
19570;20035;20057;1622.5129700357;-3.39240481042436
19571;20016;20061;478.158403985251;-3.23888011835298
19572;20011;20077;3244.57534385805;-2.80832461598966
19573;20046;20058;137.866495642811;-2.80832461598966
19574;20050;20073;313.028338365257;-2.46338973862845
19575;20041;20076;573.809355031699;-2.46338973862845
19576;20001;20071;989.468895788205;-3.14869725402409
19577;20015;20070;37.4416117556393;-3.20906237282333
19578;20023;20065;168.450458698554;-3.14869725402409
19579;20008;20054;120.942140851166;-2.80832461598966
19580;20048;20055;178.608055226505;-3.39240481042436
19581;20005;20073;1210.57287320019;-2.46338973862845
19582;20025;20061;334.459921382323;-2.80832461598966
19583;20043;20070;1834.87571953776;-2.92550142591559
19584;20046;20056;100.058301001329;-2.46338973862845
19585;20029;20067;1433.50892466723;-2.92550142591559
19586;20032;20070;255.484758266099;-3.03884551754563
19587;20036;20054;948.516154619765;-2.64047950450334
19588;20004;20077;654.593202285469;-3.17900331703147
19589;20023;20051;453.778613824397;-3.23888011835298
19590;20001;20059;387.239135944883;-2.92550142591559
19591;20050;20070;1584.63892145994;-3.14869725402409
19592;20031;20071;683.356448076665;-3.23888011835298
19593;20036;20054;94.8659763047015;-3.39240481042436
19594;20002;20051;521.232828032225;-2.92550142591559
19595;20001;20053;614.732665475458;-2.64047950450334
19596;20019;20064;936.662592883122;-2.14095156714714
19597;20021;20078;1659.90386149826;-3.14869725402409
19598;20029;20073;7.16874236240983;-3.17900331703147
19599;20011;20054;536.482125055045;-3.20906237282333
19600;20014;20069;83.8838526979089;-2.14095156714714
19601;20050;20055;728.397418702853;-3.17900331703147
19602;20040;20054;3448.78192229157;-2.92550142591559
19603;20021;20056;2546.32418403838;-3.03884551754563
19604;20047;20058;44.3525694846598;-2.64047950450334
19605;20019;20053;1696.97000822964;-3.54008379920615
19606;20041;20061;2330.66710630868;-3.23888011835298
19607;20004;20076;1428.41087645831;-2.80832461598966
19608;20042;20072;1732.91812083664;-3.39240481042436
19609;20030;20061;742.306983056378;-3.14869725402409
19610;20050;20074;358.81533427164;-3.17900331703147
19611;20008;20056;91.2765366956592;-3.14869725402409
19612;20034;20054;1267.54198219152;-3.20906237282333
19613;20015;20065;45.0363825075328;-2.80832461598966
19614;20029;20074;393.613067921251;-3.23888011835298
19615;20037;20061;87.6367860473692;-3.14869725402409
19616;20018;20052;569.217659533024;-3.54008379920615
19617;20044;20075;2090.83695034553;-3.17900331703147
19618;20026;20068;597.366363741457;-2.27543246002579
19619;20007;20059;139.87142033875;-2.64047950450334
19620;20047;20052;608.098799362779;-2.14095156714714
19621;20024;20052;84.7669406794012;-3.03884551754563
19622;20017;20060;1581.8591377789;-2.64047950450334
19623;20031;20070;1012.66971598835;-2.27543246002579
19624;20022;20080;97.728060743489;-2.14095156714714
19625;20022;20067;298.082483001053;-3.03884551754563
19626;20028;20058;622.661141678691;-2.46338973862845
19627;20048;20062;504.939516201821;-3.23888011835298
19628;20040;20057;911.775597245987;-3.03884551754563
19629;20005;20075;458.724008382533;-2.64047950450334
19630;20018;20068;1070.2435047877;-2.92550142591559
19631;20002;20066;1843.30261737183;-3.03884551754563
19632;20019;20080;1171.67791906269;-3.14869725402409
19633;20004;20062;1243.05674895169;-3.03884551754563
19634;20010;20071;1617.37122192028;-2.46338973862845
19635;20018;20052;2578.95606929872;-3.17900331703147
19636;20028;20073;435.46159658581;-2.46338973862845
19637;20049;20080;1519.25646537115;-3.20906237282333
19638;20001;20065;937.554303514671;-2.14095156714714
19639;20009;20075;682.306606322527;-3.17900331703147
19640;20048;20073;2365.41519989269;-2.80832461598966
19641;20023;20076;1083.58940177405;-3.39240481042436
19642;20017;20066;139.730168040842;-3.20906237282333
19643;20038;20062;38.6629031381571;-3.23888011835298
19644;20042;20053;601.823314093053;-2.46338973862845
19645;20033;20056;1065.05139447273;-2.92550142591559
19646;20022;20071;2175.2563434324;-3.39240481042436
19647;20049;20057;295.051423597458;-3.54008379920615
19648;20047;20051;2108.97488004526;-3.14869725402409
19649;20014;20072;458.245958667248;-3.54008379920615
19650;20013;20064;191.129630897194;-2.14095156714714
19651;20003;20052;177.014673594385;-2.80832461598966
19652;20001;20059;1207.00057405503;-2.14095156714714
19653;20035;20060;1143.65972015531;-2.27543246002579
19654;20022;20059;1131.03568739867;-3.17900331703147
19655;20009;20062;1150.00455263526;-2.14095156714714
19656;20003;20061;342.424483969808;-3.54008379920615
19657;20032;20080;440.68130266033;-2.92550142591559
19658;20011;20064;238.666885538061;-3.03884551754563
19659;20031;20079;2477.81513805006;-3.14869725402409
19660;20014;20055;2625.82705343578;-3.54008379920615
19661;20020;20061;863.237362166858;-2.27543246002579
19662;20021;20056;4864.90355588892;-2.80832461598966
19663;20020;20066;1184.98871098728;-2.27543246002579
19664;20008;20070;23.5527067900708;-2.80832461598966
19665;20042;20072;208.044664468616;-2.27543246002579
19666;20001;20078;592.977410648018;-2.92550142591559
19667;20029;20062;759.631250942958;-2.80832461598966
19668;20043;20071;106.127151753753;-3.54008379920615
19669;20034;20076;2433.75547524943;-2.14095156714714
19670;20021;20063;1368.53160518677;-2.14095156714714
19671;20042;20053;1001.72194439163;-3.23888011835298
19672;20002;20078;467.308159917593;-2.27543246002579
19673;20040;20058;521.832119479726;-2.64047950450334
19674;20017;20054;192.590954247862;-2.92550142591559
19675;20027;20074;219.707285519689;-2.64047950450334
19676;20049;20060;407.17006255608;-2.80832461598966
19677;20048;20066;296.865262556821;-3.20906237282333
19678;20047;20052;1002.26161345364;-2.46338973862845
19679;20019;20060;1563.67675951662;-3.23888011835298
19680;20010;20080;666.547324508429;-2.27543246002579
19681;20034;20057;346.426764503121;-2.27543246002579
19682;20028;20076;453.794710338116;-3.17900331703147
19683;20002;20064;346.067273523659;-2.92550142591559
19684;20012;20069;120.002793550246;-3.20906237282333
19685;20021;20066;1339.07013009758;-3.39240481042436
19686;20038;20062;415.851352736354;-3.39240481042436
19687;20010;20076;2634.07477910135;-2.14095156714714
19688;20038;20064;496.360608376563;-3.14869725402409
19689;20008;20069;210.147310514003;-3.54008379920615
19690;20023;20080;780.550268436682;-3.14869725402409
19691;20028;20052;710.87572102264;-2.14095156714714
19692;20001;20063;730.660260612977;-3.23888011835298
19693;20017;20052;305.576988495886;-3.54008379920615
19694;20022;20077;1650.03692164066;-3.14869725402409
19695;20049;20067;904.501686332324;-3.20906237282333
19696;20030;20078;536.225508898497;-3.17900331703147
19697;20032;20056;488.445968367159;-2.46338973862845
19698;20009;20067;1134.32700648428;-3.14869725402409
19699;20047;20071;821.501204684762;-3.03884551754563
19700;20003;20065;204.759039916098;-2.92550142591559
19701;20005;20073;859.705741475237;-2.80832461598966
19702;20023;20054;34.7754302788719;-3.17900331703147
19703;20011;20070;497.332313563675;-2.46338973862845
19704;20029;20056;559.928422793746;-2.64047950450334
19705;20013;20064;88.658376596868;-2.46338973862845
19706;20027;20067;1456.88185143329;-2.64047950450334
19707;20026;20076;4029.36164082444;-2.92550142591559
19708;20043;20060;1693.56274968925;-3.17900331703147
19709;20028;20076;308.32464620471;-3.39240481042436
19710;20046;20078;818.371239334089;-3.17900331703147
19711;20026;20065;729.598593770745;-3.17900331703147
19712;20031;20064;176.282044034451;-3.54008379920615
19713;20039;20053;862.761252517712;-2.64047950450334
19714;20028;20060;447.367613468091;-2.27543246002579
19715;20026;20066;1219.37980032982;-3.14869725402409
19716;20009;20053;2584.03461600158;-3.03884551754563
19717;20009;20072;267.935403157026;-3.14869725402409
19718;20043;20063;2036.53701386395;-3.23888011835298
19719;20008;20062;1092.47956327618;-3.20906237282333
19720;20002;20056;842.439158357979;-2.27543246002579
19721;20048;20077;622.338193934411;-2.80832461598966
19722;20019;20073;377.523487899452;-3.03884551754563
19723;20046;20057;473.605995066464;-3.17900331703147
19724;20003;20077;320.163910742849;-2.64047950450334
19725;20034;20076;530.153148807585;-2.64047950450334
19726;20037;20076;3039.39564509277;-2.27543246002579
19727;20040;20065;2890.87038470392;-2.64047950450334
19728;20019;20055;1342.44328081132;-2.64047950450334
19729;20047;20072;108.522809110582;-2.46338973862845
19730;20012;20057;4167.05347944923;-2.27543246002579
19731;20042;20068;507.936533074826;-2.80832461598966
19732;20024;20062;121.877499856055;-3.54008379920615
19733;20035;20065;434.355961624533;-2.46338973862845
19734;20036;20052;646.602003835142;-2.64047950450334
19735;20050;20068;1478.80362406857;-2.92550142591559
19736;20039;20074;478.078030515462;-3.20906237282333
19737;20011;20072;269.182097166777;-2.14095156714714
19738;20047;20056;355.877387803048;-2.64047950450334
19739;20014;20054;992.211196529579;-3.14869725402409
19740;20047;20065;120.064533341756;-3.17900331703147
19741;20006;20079;79.394810686873;-3.54008379920615
19742;20044;20065;3599.2295184542;-2.92550142591559
19743;20041;20064;1027.37408592821;-3.39240481042436
19744;20020;20075;543.193960096687;-3.17900331703147
19745;20041;20072;412.212816998363;-2.64047950450334
19746;20008;20068;111.463654786348;-2.14095156714714
19747;20020;20078;761.909587055018;-3.03884551754563
19748;20018;20074;2133.13045921212;-2.80832461598966
19749;20033;20064;594.503001309931;-3.20906237282333
19750;20044;20057;1956.90293974223;-3.54008379920615
19751;20001;20068;1638.37910248878;-2.80832461598966
19752;20013;20066;344.821523409337;-3.17900331703147
19753;20046;20062;1755.18775909188;-2.14095156714714
19754;20021;20068;2092.40636030648;-3.20906237282333
19755;20038;20071;1145.66874632099;-2.80832461598966
19756;20011;20071;5036.30684473016;-2.64047950450334
19757;20038;20053;2185.47014320705;-2.92550142591559
19758;20005;20080;464.246797841042;-3.54008379920615
19759;20041;20070;399.623032789624;-2.80832461598966
19760;20030;20079;216.574783902615;-2.46338973862845
19761;20036;20054;598.54618832469;-3.03884551754563
